"code","timestamp_started","timestamp_ended","attacker_id","attacker_name","attacker_faction","attacker_factionname","defender_id","defender_name","defender_faction","defender_factionname","result","stealthed","respect","is_interrupted","chain","raid","ranked_war","respect_gain","respect_loss","fair_fight","war","retaliation","group_attack","overseas","chain_bonus","warlord_bonus","duration"
"3c1eaf307a21adec5db45b0f2f71dbfe",1747607206,1747607209,"2900993","Hitman36097","44404","S.C.A.R. - DELTA GREEN",3246256,"Izomi",7115,"Republic Of Futuria","Attacked",0,6.9,FALSE,6,0,1,6.9,1.73,3,2,1,1,1,1,1,3
"0231fbbec2700485c37e55802a167df4",1747607225,1747607232,"2658805","Ghosts","44404","S.C.A.R. - DELTA GREEN",2755676,"_ToAsTYyy",7115,"Republic Of Futuria","Attacked",0,8.28,FALSE,7,0,1,8.28,2.07,3,2,1,1,1,1,1,7
"74d0a5083b8747a291dbc82f8f45fb7b",1747607244,1747607254,"2658805","Ghosts","44404","S.C.A.R. - DELTA GREEN",2557691,"Martins1978",7115,"Republic Of Futuria","Lost",0,0,FALSE,0,0,0,0,0,1,1,1,1,1,1,1,10
"6b92ff82dafb1da5cb734f61c8d24b9c",1747607268,1747607270,"2658805","Ghosts","44404","S.C.A.R. - DELTA GREEN",2557691,"Martins1978",7115,"Republic Of Futuria","Attacked",1,8.03,FALSE,8,0,1,8.03,2.01,2.93,2,1,1,1,1,1,2
"7e6daf4288ca204b7391376953ee640c",1747607292,1747607298,"2658805","Ghosts","44404","S.C.A.R. - DELTA GREEN",1560503,"Accgad",7115,"Republic Of Futuria","Attacked",0,5.04,FALSE,9,0,1,5.04,1.26,2.19,2,1,1,1,1,1,6
"daf7a6bc28dbf6127c9686ccd6bbfa18",1747607310,1747607332,"2658805","Ghosts","44404","S.C.A.R. - DELTA GREEN",2062286,"SakiSweet",7115,"Republic Of Futuria","Interrupted",0,0,TRUE,0,0,0,0,0,1,1,1,1,1,1,1,22
"53fcb878d24d7ec1d21832c1da2e5871",1747607364,1747607373,"2658805","Ghosts","44404","S.C.A.R. - DELTA GREEN",2376633,"EmiliaClark",7115,"Republic Of Futuria","Attacked",0,10,FALSE,10,0,1,10,2.5,2.92,2,1,1,1,10,1,9
"f03dae8ec0db2d7dd1c1be42f6acd29c",1747607384,1747607394,"2658805","Ghosts","44404","S.C.A.R. - DELTA GREEN",2062286,"SakiSweet",7115,"Republic Of Futuria","Lost",0,0,FALSE,0,0,0,0,0,1,1,1,1,1,1,1,10
"2d8f6c5244e5acaec9765876e811de6a",1747607414,1747607418,"2900993","Hitman36097","44404","S.C.A.R. - DELTA GREEN",3085870,"blaze4dayzyt",7115,"Republic Of Futuria","Attacked",0,4.16,FALSE,11,0,1,4.16,1.04,1.84,2,1,1,1,1.01,1,4
"d2c80bc161ea948a042e8fea9cb836c1",1747607417,1747607420,"3362807","Kilgara101","44404","S.C.A.R. - DELTA GREEN",513141,"Deathsgift66",7115,"Republic Of Futuria","Attacked",0,4.04,FALSE,12,0,1,4.04,1.01,1.77,2,1,1,1,1.02,1,3
"4241082e336412334b93f1fb38b210db",1747607438,1747607444,"2658805","Ghosts","44404","S.C.A.R. - DELTA GREEN",2062286,"SakiSweet",7115,"Republic Of Futuria","Attacked",0,8.65,FALSE,13,0,1,8.65,2.16,3,2,1,1,1,1.03,1,6
"1bb23370d51dec31d85858885a41a0f5",1747607456,1747607462,"2658805","Ghosts","44404","S.C.A.R. - DELTA GREEN",2505140,"Centurio",7115,"Republic Of Futuria","Hospitalized",0,6.87,FALSE,14,0,1,6.87,1.72,2.04,2,1.5,1,1,1.04,1,6
"60de19d63d7bdebbc152af75423aa7a3",1747607468,1747607475,"2658805","Ghosts","44404","S.C.A.R. - DELTA GREEN",2953166,"_Jen_",7115,"Republic Of Futuria","Attacked",0,5.24,FALSE,15,0,1,5.24,1.31,1.88,2,1,1,1,1.04,1,7
"af0b3c5e8be04191a322ade0ecd555bf",1747607494,1747607497,"2658805","Ghosts","44404","S.C.A.R. - DELTA GREEN",3123508,"Jovansa",7115,"Republic Of Futuria","Attacked",0,3.12,FALSE,16,0,1,3.12,0.78,1.19,2,1,1,1,1.05,1,3
"3a2fadd5a71ee9306a7736af661f4659",1747607511,1747607519,"2658805","Ghosts","44404","S.C.A.R. - DELTA GREEN",2505140,"Centurio",7115,"Republic Of Futuria","Hospitalized",0,4.67,FALSE,17,0,1,4.67,1.17,2.04,2,1,1,1,1.06,1,8
"8df22c4f14c578d45e3d2385e5ff94c3",1747608255,1747608258,"3317438","Winkzxii","44404","S.C.A.R. - DELTA GREEN",3233643,"Dzhobina",7115,"Republic Of Futuria","Attacked",1,4.76,FALSE,1,0,1,4.76,1.19,1.67,2,1,1,1.25,1,1,3
"67e63a5b5b190e47fbf1148f8d0e2828",1747608480,1747608490,"2900993","Hitman36097","44404","S.C.A.R. - DELTA GREEN",3085870,"blaze4dayzyt",7115,"Republic Of Futuria","Attacked",0,4.12,FALSE,2,0,1,4.12,1.03,1.84,2,1,1,1,1,1,10
"623363b14ace51974abd972f19988ad0",1747608684,1747608686,"2658805","Ghosts","44404","S.C.A.R. - DELTA GREEN",1729003,"Never",7115,"Republic Of Futuria","Hospitalized",0,5.31,FALSE,1,0,1,5.31,1.33,1.77,2,1.5,1,1,1,1,2
"34e494b96dfcdcbbe8466478bd3f51fc",1747608693,1747608702,"2658805","Ghosts","44404","S.C.A.R. - DELTA GREEN",2505140,"Centurio",7115,"Republic Of Futuria","Attacked",0,4.41,FALSE,2,0,1,4.41,1.1,2.04,2,1,1,1,1,1,9
"4aaefef671f4e66d6ee10207311d0e3d",1747608708,1747608722,"2658805","Ghosts","44404","S.C.A.R. - DELTA GREEN",2733957,"KJMTurbo",7115,"Republic Of Futuria","Attacked",0,8.4,FALSE,3,0,1,8.4,2.1,3,2,1,1,1,1,1,14
"ebc4c5d151f4cdc0262f03a0e3958395",1747608733,1747608736,"2658805","Ghosts","44404","S.C.A.R. - DELTA GREEN",2953166,"_Jen_",7115,"Republic Of Futuria","Attacked",1,5.04,FALSE,4,0,1,5.04,1.26,1.88,2,1,1,1,1,1,3
"1a5c595a16db6d4044f56ffe9131d64a",1747608746,1747608749,"2658805","Ghosts","44404","S.C.A.R. - DELTA GREEN",1021188,"FunkyCrunchy",7115,"Republic Of Futuria","Attacked",0,6.68,FALSE,5,0,1,6.68,1.67,2.55,2,1,1,1,1,1,3
"3fc121d1029fc181ff4cf35dbd20b5d4",1747608758,1747608761,"2658805","Ghosts","44404","S.C.A.R. - DELTA GREEN",2082271,"DeadlyTonic",7115,"Republic Of Futuria","Attacked",1,2.64,FALSE,6,0,1,2.64,0.66,1.11,2,1,1,1,1,1,3
"f58c21ce40517106a687e02dbb1afecf",1747608768,1747608776,"2658805","Ghosts","44404","S.C.A.R. - DELTA GREEN",2695187,"theNorthIsEast",7115,"Republic Of Futuria","Attacked",0,8.52,FALSE,7,0,1,8.52,2.13,3,2,1,1,1,1,1,8
"981aca16d9cb0282ea9af12bb6262b6e",1747608799,1747608804,"2658805","Ghosts","44404","S.C.A.R. - DELTA GREEN",2557691,"Martins1978",7115,"Republic Of Futuria","Attacked",0,8.03,FALSE,8,0,1,8.03,2.01,2.93,2,1,1,1,1,1,5
"91b7cce166b39869d7afccefe58eacb6",1747608814,1747608816,"2658805","Ghosts","44404","S.C.A.R. - DELTA GREEN",3123508,"Jovansa",7115,"Republic Of Futuria","Attacked",0,2.98,FALSE,9,0,1,2.98,0.75,1.19,2,1,1,1,1,1,2
"09d1a787979adf2d51b7793e04846b1c",1747608838,1747608840,"2658805","Ghosts","44404","S.C.A.R. - DELTA GREEN",1560503,"Accgad",7115,"Republic Of Futuria","Attacked",1,10,FALSE,10,0,1,10,2.5,2.19,2,1,1,1,10,1,2
"e2f3e8b18a8dc2bdde2324c3e89d227b",1747608850,1747608856,"2658805","Ghosts","44404","S.C.A.R. - DELTA GREEN",2376633,"EmiliaClark",7115,"Republic Of Futuria","Attacked",1,7.73,FALSE,11,0,1,7.73,1.93,2.92,2,1,1,1,1.01,1,6
"4a09a67a57645d6866b713b87d8a6ddc",1747608874,1747608876,"2658805","Ghosts","44404","S.C.A.R. - DELTA GREEN",3246256,"Izomi",7115,"Republic Of Futuria","Attacked",1,2.49,FALSE,12,0,1,2.49,0.62,1.06,2,1,1,1,1.02,1,2
"b1fdbf61a5bea3194bd714de1c08bfc0",1747608888,1747608893,"2658805","Ghosts","44404","S.C.A.R. - DELTA GREEN",3193362,"Vendratt",7115,"Republic Of Futuria","Attacked",1,2.89,FALSE,13,0,1,2.89,0.72,1.15,2,1,1,1,1.03,1,5
"09b27fb9b80aa9dcc42c8b8ec837bdd1",1747609374,1747609380,"2900993","Hitman36097","44404","S.C.A.R. - DELTA GREEN",3085870,"blaze4dayzyt",7115,"Republic Of Futuria","Attacked",0,4.12,FALSE,1,0,1,4.12,1.03,1.84,2,1,1,1,1,1,6
"0829d3f6288c72ee56ca47729e6e2270",1747609526,1747609529,"3362807","Kilgara101","44404","S.C.A.R. - DELTA GREEN",513141,"Deathsgift66",7115,"Republic Of Futuria","Attacked",0,3.96,FALSE,2,0,1,3.96,0.99,1.77,2,1,1,1,1,1,3
"36286b59687dc3986df69ec4b4e7464f",1747609722,1747609726,"2658805","Ghosts","44404","S.C.A.R. - DELTA GREEN",1021188,"FunkyCrunchy",7115,"Republic Of Futuria","Attacked",0,6.68,FALSE,1,0,1,6.68,1.67,2.55,2,1,1,1,1,1,4
"0a2300a9ad70e065250467a23db53b93",1747610223,1747610227,"2211446","TrickyTom","44404","S.C.A.R. - DELTA GREEN",2557691,"Martins1978",7115,"Republic Of Futuria","Interrupted",0,0,TRUE,0,0,0,0,0,1,1,1,1,1,1,1,4
"f536145e9547d3ba9c459933a7b7974e",1747610466,1747610468,"2900993","Hitman36097","44404","S.C.A.R. - DELTA GREEN",3246256,"Izomi",7115,"Republic Of Futuria","Attacked",0,6.9,FALSE,1,0,1,6.9,1.73,3,2,1,1,1,1,1,2
"5a53909b45ee579be8526cd58d2d9978",1747610492,1747610494,"2211446","TrickyTom","44404","S.C.A.R. - DELTA GREEN",2557691,"Martins1978",7115,"Republic Of Futuria","Attacked",1,7.51,FALSE,2,0,1,7.51,1.88,2.74,2,1,1,1,1,1,2
"11331736b9df31f6962fee4b4253ad34",1747610654,1747610657,"2900993","Hitman36097","44404","S.C.A.R. - DELTA GREEN",3385461,"Fairytails",7115,"Republic Of Futuria","Attacked",0,4.53,FALSE,3,0,1,4.53,1.13,2.06,2,1,1,1,1,1,3
"fbfa6ddcd6fae50af79ea7834e62c11b",1747610743,1747610750,"2211446","TrickyTom","44404","S.C.A.R. - DELTA GREEN",2695187,"theNorthIsEast",7115,"Republic Of Futuria","Attacked",0,8.15,FALSE,4,0,1,8.15,2.04,2.87,2,1,1,1,1,1,7
"257902bcf8e0f9430da83e8b8c6f076b",1747610754,1747610756,"2703657","Deathholder","44404","S.C.A.R. - DELTA GREEN",513141,"Deathsgift66",7115,"Republic Of Futuria","Attacked",1,2.62,FALSE,5,0,1,2.62,0.66,1.17,2,1,1,1,1,1,2
"4a29699b491be70bec87c3415251a8b9",1747610766,1747610768,"2703657","Deathholder","44404","S.C.A.R. - DELTA GREEN",3193362,"Vendratt",7115,"Republic Of Futuria","Attacked",1,4.27,FALSE,1,0,1,4.27,1.07,1.75,2,1,1,1,1,1,2
"53ea0e7549eeeaff5154a9226ca892ed",1747610782,1747610784,"2703657","Deathholder","44404","S.C.A.R. - DELTA GREEN",2082271,"DeadlyTonic",7115,"Republic Of Futuria","Attacked",1,3.62,FALSE,2,0,1,3.62,0.91,1.52,2,1,1,1,1,1,2
"cb146aaad8b849f14510dcbbe9f1e8d8",1747610814,1747610819,"2211446","TrickyTom","44404","S.C.A.R. - DELTA GREEN",2376633,"EmiliaClark",7115,"Republic Of Futuria","Attacked",1,7.15,FALSE,3,0,1,7.15,1.79,2.73,2,1,1,1,1,1,5
"d3465c0cfa58f8a31f175e8df868a48b",1747610844,1747610848,"2211446","TrickyTom","44404","S.C.A.R. - DELTA GREEN",2453360,"MotoHazard",7115,"Republic Of Futuria","Attacked",0,7.44,FALSE,4,0,1,7.44,1.86,3,2,1,1,1,1,1,4
"cb005faadd531fe50b950f27d28bbcd8",1747611152,1747611159,"2211446","TrickyTom","44404","S.C.A.R. - DELTA GREEN",2953166,"_Jen_",7115,"Republic Of Futuria","Attacked",1,4.8,FALSE,1,0,1,4.8,1.2,1.79,2,1,1,1,1,1,7
"542bd0c0d9d759da11e1e702ce8d5971",1747611178,1747611180,"2654686","Hank-chill","44404","S.C.A.R. - DELTA GREEN",1560503,"Accgad",7115,"Republic Of Futuria","Interrupted",0,0,TRUE,0,0,0,0,0,1,1,1,1,1,1,1,2
"c0b23b5b96d9b32c4c2bd5782096a41a",1747611333,1747611335,"2211446","TrickyTom","44404","S.C.A.R. - DELTA GREEN",3123508,"Jovansa",7115,"Republic Of Futuria","Attacked",1,2.93,FALSE,2,0,1,2.93,0.73,1.17,2,1,1,1,1,1,2
"7a63b25f95778175a9d92de6fb765979",1747611339,1747611351,"1718214","AnakinPrime","44404","S.C.A.R. - DELTA GREEN",838190,"burlesque",7115,"Republic Of Futuria","Attacked",1,6.52,FALSE,3,0,1,6.52,1.63,1.96,2,1,1,1.25,1,1,12
"eaba8a0f96b3bca34590e94b81ea2660",1747611340,1747611359,"2211446","TrickyTom","44404","S.C.A.R. - DELTA GREEN",1021188,"FunkyCrunchy",7115,"Republic Of Futuria","Attacked",0,6.29,FALSE,4,0,1,6.29,1.57,2.4,2,1,1,1,1,1,19
"2cb73ce85efd2056571a08952bae8db6",1747611497,1747611500,"3317438","Winkzxii","44404","S.C.A.R. - DELTA GREEN",3233643,"Dzhobina",7115,"Republic Of Futuria","Attacked",1,4.76,FALSE,1,0,1,4.76,1.19,1.67,2,1,1,1.25,1,1,3
"f10a14de53a808b5cc3780228050dad2",1747611515,1747611521,"2658805","Ghosts","44404","S.C.A.R. - DELTA GREEN",2733957,"KJMTurbo",7115,"Republic Of Futuria","Attacked",0,8.4,FALSE,2,0,1,8.4,2.1,3,2,1,1,1,1,1,6
"c5131d44bbd55bf11e29f4b6daf184ac",1747611805,1747611808,"3373563","DDisme","44404","S.C.A.R. - DELTA GREEN",2082271,"DeadlyTonic",7115,"Republic Of Futuria","Attacked",0,7.14,FALSE,1,0,1,7.14,1.79,3,2,1,1,1,1,1,3
"9cd56bd56d0a0dfcb591f064f9e914e3",1747611812,1747611814,"3373563","DDisme","44404","S.C.A.R. - DELTA GREEN",3246256,"Izomi",7115,"Republic Of Futuria","Attacked",0,5.43,FALSE,2,0,1,5.43,1.36,2.36,2,1,1,1,1,1,2
"2744c1d7119748e0a742e4f6b3c626ed",1747611825,1747611830,"3362807","Kilgara101","44404","S.C.A.R. - DELTA GREEN",1560503,"Accgad",7115,"Republic Of Futuria","Lost",0,0,FALSE,0,0,0,0,0,1,1,1,1,1,1,1,5
"0009ca299a210b3febcb2dde74ba8816",1747612038,1747612042,"2658805","Ghosts","44404","S.C.A.R. - DELTA GREEN",2755676,"_ToAsTYyy",7115,"Republic Of Futuria","Interrupted",0,0,TRUE,0,0,0,0,0,1,1,1,1,1,1,1,4
"4f3bcbf2da08fcc55c6520fd2dc62ae5",1747612063,1747612067,"2658805","Ghosts","44404","S.C.A.R. - DELTA GREEN",2755676,"_ToAsTYyy",7115,"Republic Of Futuria","Interrupted",0,0,TRUE,0,0,0,0,0,1,1,1,1,1,1,1,4
"8ab15932a594dc98a8ce032858a24378",1747612371,1747612378,"3397072","Scarfuncle","44404","S.C.A.R. - DELTA GREEN",3385461,"Fairytails",7115,"Republic Of Futuria","Attacked",0,5.79,FALSE,1,0,1,5.79,1.45,2.63,2,1,1,1,1,1,7
"414560c15a3b9990263b047ea3e12abe",1747612776,1747612782,"1718214","AnakinPrime","44404","S.C.A.R. - DELTA GREEN",838190,"burlesque",7115,"Republic Of Futuria","Attacked",1,6.52,FALSE,1,0,1,6.52,1.63,1.96,2,1,1,1.25,1,1,6
"171338c536c6e6a10febe24fa61367a4",1747613304,1747613306,"3362807","Kilgara101","44404","S.C.A.R. - DELTA GREEN",513141,"Deathsgift66",7115,"Republic Of Futuria","Attacked",0,3.96,FALSE,1,0,1,3.96,0.99,1.77,2,1,1,1,1,1,2
"a73f8d726ece154ae6f147fc19b53795",1747613321,1747613323,"2740244","BigDre96","44404","S.C.A.R. - DELTA GREEN",2082271,"DeadlyTonic",7115,"Republic Of Futuria","Attacked",0,2.67,FALSE,2,0,1,2.67,0.67,1.12,2,1,1,1,1,1,2
"5575c464114eba646edc0b242fd666eb",1747613321,1747613324,"3397072","Scarfuncle","44404","S.C.A.R. - DELTA GREEN",3385461,"Fairytails",7115,"Republic Of Futuria","Attacked",0,5.79,FALSE,3,0,1,5.79,1.45,2.63,2,1,1,1,1,1,3
"3ccc674f8ad58cde368af3385e30f517",1747613396,1747613399,"2740244","BigDre96","44404","S.C.A.R. - DELTA GREEN",1560503,"Accgad",7115,"Republic Of Futuria","Attacked",0,5.29,FALSE,4,0,1,5.29,1.32,2.3,2,1,1,1,1,1,3
"a766dc6d53b63a9b2738a4755988e8b0",1747613425,1747613430,"3317438","Winkzxii","44404","S.C.A.R. - DELTA GREEN",3233643,"Dzhobina",7115,"Republic Of Futuria","Attacked",1,4.76,FALSE,5,0,1,4.76,1.19,1.67,2,1,1,1.25,1,1,5
"52b23e2d089c166af7e63e529e249272",1747613784,1747613791,"1718214","AnakinPrime","44404","S.C.A.R. - DELTA GREEN",838190,"burlesque",7115,"Republic Of Futuria","Attacked",1,6.52,FALSE,1,0,1,6.52,1.63,1.96,2,1,1,1.25,1,1,7
"ca104dfcd0666cb194eb863e2ca71329",1747614068,1747614075,"3397072","Scarfuncle","44404","S.C.A.R. - DELTA GREEN",3085870,"blaze4dayzyt",7115,"Republic Of Futuria","Interrupted",0,0,TRUE,0,0,0,0,0,1,1,1,1,1,1,1,7
"dcfa6ed296d29a2de1f1f245c83f168b",1747614100,1747614101,"2740244","BigDre96","44404","S.C.A.R. - DELTA GREEN",282589,"SunDrippedDevil",7115,"Republic Of Futuria","Lost",0,0,FALSE,0,0,0,0,0,1,1,1,1,1,1,1,1
"48ccaf1b2e4aa751bae595a23cc39cb2",1747614124,1747614127,"2740244","BigDre96","44404","S.C.A.R. - DELTA GREEN",3246256,"Izomi",7115,"Republic Of Futuria","Attacked",0,2.44,FALSE,1,0,1,2.44,0.61,1.06,2,1,1,1,1,1,3
"5f28ad0a58cdee7ffc19dae4ec6114ad",1747614804,1747614818,"1718214","AnakinPrime","44404","S.C.A.R. - DELTA GREEN",838190,"burlesque",7115,"Republic Of Futuria","Attacked",1,6.52,FALSE,1,0,1,6.52,1.63,1.96,2,1,1,1.25,1,1,14
"2c3fa280118cc90fd24d73bf93bc40c9",1747614955,1747614957,"3317438","Winkzxii","44404","S.C.A.R. - DELTA GREEN",3233643,"Dzhobina",7115,"Republic Of Futuria","Attacked",1,4.76,FALSE,2,0,1,4.76,1.19,1.67,2,1,1,1.25,1,1,2
"ef6ba97d28aaf4a70324694a1cbb7c5f",1747614986,1747614998,"3373563","DDisme","44404","S.C.A.R. - DELTA GREEN",2082271,"DeadlyTonic",7115,"Republic Of Futuria","Attacked",0,7.14,FALSE,3,0,1,7.14,1.79,3,2,1,1,1,1,1,12
"43226231ce3c9c07ea979c4769b12718",1747615152,1747615154,"3373563","DDisme","44404","S.C.A.R. - DELTA GREEN",3246256,"Izomi",7115,"Republic Of Futuria","Attacked",0,5.43,FALSE,1,0,1,5.43,1.36,2.36,2,1,1,1,1,1,2
"e44e7cd39fcaf5ec188792ef14322f7d",1747615699,1747615706,"2654686","Hank-chill","44404","S.C.A.R. - DELTA GREEN",1560503,"Accgad",7115,"Republic Of Futuria","Attacked",0,5.22,FALSE,1,0,1,5.22,1.31,2.27,2,1,1,1,1,1,7
"56de5356702f78a27f333d2cd908c53c",1747615718,1747615724,"2654686","Hank-chill","44404","S.C.A.R. - DELTA GREEN",3407541,"Illuminerosy",7115,"Republic Of Futuria","Attacked",0,2.5,FALSE,2,0,1,2.5,0.63,1.07,2,1,1,1,1,1,6
"344f349abbfba40c33976913e73256ac",1747615737,1747615740,"2654686","Hank-chill","44404","S.C.A.R. - DELTA GREEN",282589,"SunDrippedDevil",7115,"Republic Of Futuria","Lost",0,0,FALSE,0,0,0,0,0,1,1,1,1,1,1,1,3
"3f4d2dd3e4add872ebd64f52e31d5492",1747616217,1747616222,"3638711","SplinterCe11","44404","S.C.A.R. - DELTA GREEN",3386494,"Keegan003",47614,"WarDawgs","Lost",0,0,FALSE,0,0,0,0,0,1,1,1,1,1,1,1,5
"01f042a72b1f4cd257a267a6a5264e6a",1747616684,1747616701,"2658805","Ghosts","44404","S.C.A.R. - DELTA GREEN",2733957,"KJMTurbo",7115,"Republic Of Futuria","Attacked",0,8.4,FALSE,1,0,1,8.4,2.1,3,2,1,1,1,1,1,17
"2037df3530823eae9d9073299b138bb4",1747616708,1747616715,"2658805","Ghosts","44404","S.C.A.R. - DELTA GREEN",2953166,"_Jen_",7115,"Republic Of Futuria","Attacked",0,5.04,FALSE,2,0,1,5.04,1.26,1.88,2,1,1,1,1,1,7
"e27e606c79e68753eba3c801f01b9f4a",1747616722,1747616725,"2658805","Ghosts","44404","S.C.A.R. - DELTA GREEN",2505140,"Centurio",7115,"Republic Of Futuria","Attacked",0,4.41,FALSE,3,0,1,4.41,1.1,2.04,2,1,1,1,1,1,3
"cb9ef3453f5735c18636056e2626cdd7",1747616734,1747616746,"2658805","Ghosts","44404","S.C.A.R. - DELTA GREEN",2695187,"theNorthIsEast",7115,"Republic Of Futuria","Attacked",0,8.52,FALSE,4,0,1,8.52,2.13,3,2,1,1,1,1,1,12
"7d9a74b1f6cee0e878703cf22a8a0d5b",1747617128,1747617138,"3373563","DDisme","44404","S.C.A.R. - DELTA GREEN",2082271,"DeadlyTonic",7115,"Republic Of Futuria","Attacked",0,7.14,FALSE,1,0,1,7.14,1.79,3,2,1,1,1,1,1,10
"f5640c022d38541d1c7f02fd14628c39",1747617141,1747617147,"3373563","DDisme","44404","S.C.A.R. - DELTA GREEN",3085870,"blaze4dayzyt",7115,"Republic Of Futuria","Attacked",0,3.52,FALSE,2,0,1,3.52,0.88,1.57,2,1,1,1,1,1,6
"7c3207d19f1e072b027a948a413fe742",1747617466,1747617471,"3317438","Winkzxii","44404","S.C.A.R. - DELTA GREEN",3233643,"Dzhobina",7115,"Republic Of Futuria","Attacked",1,4.76,FALSE,1,0,1,4.76,1.19,1.67,2,1,1,1.25,1,1,5
"c4faf96abc855e139838e771296b220d",1747617840,1747617844,"3638711","SplinterCe11","44404","S.C.A.R. - DELTA GREEN",3386494,"Keegan003",47614,"WarDawgs","Mugged",1,3.07,FALSE,1,0,0,3.07,0.77,3,1,1,1,1.25,1,1,4
"94b276f959515262d33e95f54661d569",1747617876,1747617880,"3638711","SplinterCe11","44404","S.C.A.R. - DELTA GREEN",3696425,"BoeMorcas",48111,"New Beginningz","Mugged",1,2.19,FALSE,2,0,0,2.19,0.55,2.16,1,1,1,1.25,1,1,4
"728d6bee1714ff61117856a047c06c57",1747617896,1747617904,"3638711","SplinterCe11","44404","S.C.A.R. - DELTA GREEN",3696602,"NeptuneAkselk",42741,"Black  Lotus  Society","Mugged",1,3.04,FALSE,3,0,0,3.04,0.76,3,1,1,1,1.25,1,1,8
"6d31c79100e1ea30d2b846c4c4799c2d",1747617948,1747617957,"2668483","camel92","44404","S.C.A.R. - DELTA GREEN",2581514,"Thomas_shelbi",7115,"Republic Of Futuria","Attacked",0,4.66,FALSE,4,0,1,4.66,1.17,1.48,2,1,1,1.25,1,1,9
"52c106ed7a70181a12b7077094f67b7e",1747618415,1747618419,"2658805","Ghosts","44404","S.C.A.R. - DELTA GREEN",838190,"burlesque",7115,"Republic Of Futuria","Attacked",1,4.97,FALSE,1,0,1,4.97,1.24,1.87,2,1,1,1,1,1,4
"6c84a3a93a558d1b47b1d700fa27550f",1747618423,1747618427,"2658805","Ghosts","44404","S.C.A.R. - DELTA GREEN",3195854,"Flantas",7115,"Republic Of Futuria","Attacked",0,3.36,FALSE,2,0,1,3.36,0.84,1.39,2,1,1,1,1,1,4
"8e1a332233dae553daf6094cdcb93b66",1747618495,1747618498,"2752358","ScarfaceQc","44404","S.C.A.R. - DELTA GREEN",3484625,"BigFeelers",7115,"Republic Of Futuria","Attacked",1,3.26,FALSE,3,0,1,3.26,0.82,1.47,2,1,1,1,1,1,3
"98b57eb1e223acba37d7e0d4961bf852",1747618517,1747618519,"2752358","ScarfaceQc","44404","S.C.A.R. - DELTA GREEN",513141,"Deathsgift66",7115,"Republic Of Futuria","Attacked",1,3.11,FALSE,4,0,1,3.11,0.78,1.39,2,1,1,1,1,1,2
"3844fe6c7437fdb63eda4155156b3a30",1747618538,1747618540,"2752358","ScarfaceQc","44404","S.C.A.R. - DELTA GREEN",3085870,"blaze4dayzyt",7115,"Republic Of Futuria","Attacked",1,2.82,FALSE,5,0,1,2.82,0.71,1.26,2,1,1,1,1,1,2
"dd2bb72cb67a5153efbceb7d37e15d87",1747618574,1747618577,"2752358","ScarfaceQc","44404","S.C.A.R. - DELTA GREEN",3246256,"Izomi",7115,"Republic Of Futuria","Attacked",1,3.75,FALSE,6,0,1,3.75,0.94,1.63,2,1,1,1,1,1,3
"4e2619a06e965969260f49e75c02254d",1747618600,1747618603,"2752358","ScarfaceQc","44404","S.C.A.R. - DELTA GREEN",3407541,"Illuminerosy",7115,"Republic Of Futuria","Attacked",1,4.14,FALSE,7,0,1,4.14,1.04,1.77,2,1,1,1,1,1,3
"fbaf4f4495668bda960bfaaeb63cc877",1747618712,1747618714,"3317438","Winkzxii","44404","S.C.A.R. - DELTA GREEN",3233643,"Dzhobina",7115,"Republic Of Futuria","Attacked",1,4.76,FALSE,8,0,1,4.76,1.19,1.67,2,1,1,1.25,1,1,2
"44034660fec7a57435e95b7de9593cdf",1747620777,1747620786,"3425041","kkcc","44404","S.C.A.R. - DELTA GREEN",3233643,"Dzhobina",7115,"Republic Of Futuria","Attacked",0,5.81,FALSE,1,0,1,5.81,1.45,2.04,2,1,1,1.25,1,1,9
"831e5194a072e9d539432a8d4b62e879",1747621480,1747621482,"3638711","SplinterCe11","44404","S.C.A.R. - DELTA GREEN",3471873,"Hater_",18090,"REK&amp;morty","Lost",0,0,FALSE,0,0,0,0,0,1,1,1,1,1,1,1,2
"237b4894f9233db585f9be872125786d",1747621599,1747621638,"702780","vikingbull","44404","S.C.A.R. - DELTA GREEN",920362,"WillyWonka",7115,"Republic Of Futuria","Lost",0,0,FALSE,0,0,0,0,0,1,1,1,1,1,1,1,39
"e00c472d174971ec870be6ed76340b5e",1747621734,1747621747,"702780","vikingbull","44404","S.C.A.R. - DELTA GREEN",706129,"_Violet_",7115,"Republic Of Futuria","Interrupted",0,0,TRUE,0,0,0,0,0,1,1,1,1,1,1,1,13
"d404a2bf32aa9baee40c7c149f79412d",1747621864,1747621865,"2740244","BigDre96","44404","S.C.A.R. - DELTA GREEN",871212,"Diego_R4",7115,"Republic Of Futuria","Interrupted",0,0,TRUE,0,0,0,0,0,1,1,1,1,1,1,1,1
"f788128174dd10e63cba1e2101e2bc1a",1747622843,1747622846,"2740244","BigDre96","44404","S.C.A.R. - DELTA GREEN",2734377,"Jamas",7115,"Republic Of Futuria","Attacked",0,3.28,FALSE,1,0,1,3.28,0.82,1.12,2,1,1,1.25,1,1,3
